index,start_ms,end_ms,duration_ms
2191,7572106.620,7572116.535,9.915
2192,7572116.536,7572126.455,9.920
2193,7572126.456,7572136.379,9.923
2194,7572136.380,7572146.255,9.876
2195,7572146.256,7572156.148,9.892
2196,7572156.148,7572166.000,9.852
2197,7572166.014,7572175.914,9.900
2198,7572175.915,7572185.811,9.896
2199,7572185.811,7572195.680,9.869
2200,7572195.681,7572205.557,9.876
2201,7572205.558,7572215.490,9.932
2202,7572215.490,7572225.371,9.880
2203,7572225.371,7572235.222,9.851
2204,7572235.222,7572245.105,9.883
2205,7572245.106,7572255.031,9.925
2206,7572255.032,7572264.918,9.886
2207,7572264.918,7572274.767,9.849
2208,7572274.768,7572284.654,9.886
2209,7572284.654,7572294.667,10.013
2210,7572294.667,7572304.565,9.898
2211,7572304.565,7572314.410,9.845
2212,7572314.410,7572324.302,9.892
2213,7572324.303,7572334.197,9.894
2214,7572334.198,7572344.091,9.893
2215,7572344.091,7572353.925,9.834
2216,7572353.926,7572363.829,9.903
2217,7572363.830,7572373.726,9.896
2218,7572373.726,7572383.607,9.881
2219,7572383.607,7572393.454,9.848
2220,7572393.455,7572403.346,9.892
2221,7572403.347,7572413.240,9.893
2222,7572413.240,7572423.124,9.884
2223,7572423.124,7572432.973,9.849
2224,7572432.974,7572442.864,9.890
2225,7572442.865,7572452.759,9.894
2226,7572452.759,7572462.647,9.888
2227,7572462.647,7572472.482,9.834
2228,7572472.482,7572482.369,9.887
2229,7572482.370,7572492.259,9.889
2230,7572492.259,7572502.140,9.881
2231,7572502.141,7572512.019,9.878
2232,7572512.019,7572521.912,9.892
2233,7572521.913,7572531.904,9.991
2234,7572531.904,7572541.779,9.875
2235,7572541.779,7572551.628,9.848
2236,7572551.628,7572561.509,9.881
2237,7572561.509,7572571.452,9.943
2238,7572571.453,7572581.317,9.864
2239,7572581.317,7572591.166,9.849
2240,7572591.166,7572601.069,9.902
2241,7572601.069,7572611.014,9.944
2242,7572611.014,7572620.896,9.882
2243,7572620.896,7572630.750,9.854
2244,7572630.751,7572640.632,9.881
2245,7572640.633,7572650.539,9.906
2246,7572650.539,7572660.416,9.877
2247,7572660.416,7572670.259,9.842
2248,7572670.259,7572680.154,9.894
2249,7572680.154,7572690.032,9.878
2250,7572690.032,7572699.916,9.884
2251,7572699.917,7572709.768,9.852
2252,7572709.768,7572719.634,9.866
2253,7572719.635,7572729.539,9.905
2254,7572729.540,7572739.427,9.887
2255,7572739.427,7572749.278,9.851
2256,7572749.278,7572759.131,9.853
2257,7572759.132,7572769.033,9.901
2258,7572769.033,7572778.932,9.898
2259,7572778.932,7572788.779,9.847
2260,7572788.780,7572798.725,9.946
2261,7572798.726,7572808.596,9.871
2262,7572808.596,7572818.486,9.890
2263,7572818.486,7572828.329,9.843
2264,7572828.329,7572838.184,9.854
2265,7572838.184,7572848.090,9.905
2266,7572848.090,7572857.985,9.895
2267,7572857.985,7572867.853,9.867
2268,7572867.853,7572877.703,9.850
2269,7572877.703,7572887.585,9.882
2270,7572887.586,7572897.477,9.892
2271,7572897.477,7572907.323,9.845
2272,7572907.323,7572917.182,9.859
2273,7572917.182,7572927.078,9.896
2274,7572927.078,7572936.977,9.898
2275,7572936.977,7572946.867,9.890
2276,7572946.868,7572956.763,9.895
2277,7572956.763,7572966.779,10.016
2278,7572966.779,7572976.685,9.905
2279,7572976.685,7572986.535,9.850
2280,7572986.536,7572996.405,9.869
2281,7572996.406,7573006.308,9.902
2282,7573006.309,7573016.185,9.877
2283,7573016.186,7573026.030,9.845
2284,7573026.031,7573035.898,9.867
2285,7573035.898,7573045.797,9.899
2286,7573045.797,7573055.685,9.888
2287,7573055.685,7573065.535,9.850
2288,7573065.535,7573075.386,9.851
2289,7573075.387,7573085.287,9.900
2290,7573085.288,7573095.177,9.890
2291,7573095.177,7573105.023,9.846
2292,7573105.023,7573114.879,9.855
2293,7573114.879,7573124.769,9.890
2294,7573124.769,7573134.743,9.973
2295,7573134.743,7573144.575,9.833
2296,7573144.576,7573154.422,9.847
2297,7573154.423,7573164.316,9.893
2298,7573164.317,7573174.220,9.903
2299,7573174.220,7573184.078,9.857
2300,7573184.078,7573193.925,9.847
2301,7573193.926,7573203.835,9.909
2302,7573203.835,7573213.727,9.892
2303,7573213.728,7573223.578,9.850
2304,7573223.578,7573233.434,9.856
2305,7573233.434,7573243.391,9.957
2306,7573243.392,7573253.284,9.892
2307,7573253.284,7573263.128,9.844
2308,7573263.128,7573272.995,9.867
2309,7573272.995,7573282.891,9.896
2310,7573282.924,7573292.848,9.925
2311,7573292.849,7573302.757,9.909
2312,7573302.757,7573312.630,9.872
2313,7573312.631,7573322.575,9.944
2314,7573322.575,7573332.537,9.962
2315,7573332.538,7573342.407,9.869
2316,7573342.407,7573352.263,9.856
2317,7573352.263,7573362.166,9.903
2318,7573362.167,7573372.112,9.945
2319,7573372.113,7573381.979,9.866
2320,7573381.979,7573391.886,9.907
2321,7573391.887,7573401.774,9.887
2322,7573401.775,7573411.702,9.927
2323,7573411.702,7573421.586,9.883
2324,7573421.586,7573431.441,9.855
2325,7573431.442,7573441.332,9.890
2326,7573441.332,7573451.232,9.900
2327,7573451.232,7573461.115,9.882
2328,7573461.115,7573470.967,9.852
2329,7573470.967,7573480.867,9.900
2330,7573480.868,7573490.836,9.968
2331,7573490.837,7573500.724,9.887
2332,7573500.724,7573510.571,9.847
2333,7573510.572,7573520.457,9.886
2334,7573520.458,7573530.356,9.898
2335,7573530.356,7573540.236,9.879
2336,7573540.236,7573550.087,9.852
2337,7573550.088,7573559.962,9.875
2338,7573559.963,7573569.879,9.916
2339,7573569.880,7573579.763,9.884
2340,7573579.763,7573589.614,9.851
2341,7573589.614,7573599.506,9.892
2342,7573599.507,7573609.402,9.895
2343,7573609.402,7573619.280,9.878
2344,7573619.280,7573629.126,9.846
2345,7573629.127,7573639.019,9.892
2346,7573639.019,7573648.923,9.904
2347,7573648.924,7573658.844,9.920
2348,7573658.845,7573668.718,9.873
2349,7573668.719,7573678.630,9.911
2350,7573678.631,7573688.533,9.903
2351,7573688.534,7573698.427,9.893
2352,7573698.428,7573708.313,9.885
2353,7573708.314,7573718.200,9.886
2354,7573718.201,7573728.120,9.920
2355,7573728.121,7573737.978,9.857
2356,7573737.978,7573747.844,9.865
2357,7573747.844,7573757.736,9.892
2358,7573757.737,7573767.718,9.981
2359,7573767.718,7573777.594,9.876
2360,7573777.595,7573787.437,9.842
2361,7573787.437,7573797.309,9.872
2362,7573797.309,7573807.198,9.888
2363,7573807.198,7573817.095,9.897
2364,7573817.095,7573826.941,9.846
2365,7573826.941,7573836.845,9.904
2366,7573836.846,7573846.765,9.919
2367,7573846.765,7573856.633,9.868
2368,7573856.633,7573866.489,9.856
2369,7573866.489,7573876.350,9.861
2370,7573876.350,7573886.249,9.898
2371,7573886.249,7573896.139,9.890
2372,7573896.139,7573905.984,9.844
2373,7573905.984,7573915.865,9.881
2374,7573915.865,7573925.767,9.902
2375,7573925.767,7573935.654,9.887
2376,7573935.655,7573945.506,9.851
2377,7573945.506,7573955.357,9.851
2378,7573955.358,7573965.249,9.892
2379,7573965.250,7573975.142,9.893
2380,7573975.143,7573984.994,9.851
2381,7573984.994,7573994.909,9.914
2382,7573994.909,7574004.783,9.874
2383,7574004.784,7574014.687,9.903
2384,7574014.688,7574024.554,9.867
2385,7574024.554,7574034.406,9.852
2386,7574034.407,7574044.305,9.898
2387,7574044.305,7574054.201,9.896
2388,7574054.201,7574064.080,9.879
2389,7574064.080,7574073.928,9.848
2390,7574073.929,7574083.832,9.904
2391,7574083.833,7574093.727,9.894
2392,7574093.727,7574103.577,9.850
2393,7574103.577,7574113.435,9.858
2394,7574113.435,7574123.316,9.880
2395,7574123.316,7574133.218,9.902
2396,7574133.218,7574143.079,9.861
2397,7574143.079,7574152.941,9.862
2398,7574152.942,7574162.919,9.977
2399,7574162.919,7574172.906,9.987
2400,7574172.906,7574182.770,9.864
2401,7574182.771,7574192.630,9.859
2402,7574192.630,7574202.532,9.902
2403,7574202.533,7574212.505,9.972
2404,7574212.505,7574222.370,9.865
2405,7574222.370,7574232.233,9.863
2406,7574232.233,7574242.130,9.896
2407,7574242.131,7574252.084,9.953
2408,7574252.084,7574261.951,9.866
2409,7574261.951,7574271.809,9.858
2410,7574271.809,7574281.693,9.884
2411,7574281.694,7574291.596,9.902
2412,7574291.596,7574301.473,9.877
2413,7574301.473,7574311.320,9.848
2414,7574311.321,7574321.209,9.889
2415,7574321.210,7574331.116,9.906
2416,7574331.116,7574340.990,9.874
2417,7574340.991,7574350.898,9.907
2418,7574350.898,7574360.756,9.857
2419,7574360.756,7574370.672,9.916
2420,7574370.672,7574380.554,9.882
2421,7574380.554,7574390.401,9.847
2422,7574390.402,7574400.286,9.884
2423,7574400.286,7574410.180,9.894
2424,7574410.181,7574420.078,9.898
2425,7574420.079,7574429.922,9.843
2426,7574429.922,7574439.830,9.908
2427,7574439.831,7574449.727,9.895
2428,7574449.727,7574459.607,9.881
2429,7574459.608,7574469.454,9.847
2430,7574469.455,7574479.331,9.877
2431,7574479.332,7574489.223,9.891
2432,7574489.224,7574499.102,9.878
2433,7574499.102,7574508.943,9.841
2434,7574508.943,7574518.853,9.910
2435,7574518.854,7574528.736,9.882
2436,7574528.736,7574538.619,9.883
2437,7574538.620,7574548.470,9.850
2438,7574548.505,7574558.474,9.969
2439,7574558.474,7574568.350,9.876
2440,7574568.351,7574578.232,9.881
2441,7574578.232,7574588.078,9.846
2442,7574588.078,7574597.959,9.881
2443,7574597.960,7574607.942,9.983
2444,7574607.943,7574617.833,9.891
2445,7574617.834,7574627.675,9.841
2446,7574627.675,7574637.570,9.895
2447,7574637.570,7574647.502,9.932
2448,7574647.503,7574657.376,9.873
2449,7574657.376,7574667.223,9.846
2450,7574667.223,7574677.113,9.889
2451,7574677.113,7574687.065,9.952
2452,7574687.066,7574696.938,9.873
2453,7574696.938,7574706.784,9.846
2454,7574706.785,7574716.655,9.871
2455,7574716.656,7574726.553,9.897
2456,7574726.554,7574736.444,9.890
2457,7574736.444,7574746.289,9.845
2458,7574746.290,7574756.214,9.924
2459,7574756.215,7574766.122,9.908
2460,7574766.122,7574776.020,9.898
2461,7574776.020,7574785.866,9.846
2462,7574785.866,7574795.730,9.864
2463,7574795.731,7574805.636,9.905
2464,7574805.636,7574815.525,9.888
2465,7574815.525,7574825.377,9.852
2466,7574825.377,7574835.229,9.852
2467,7574835.230,7574845.123,9.894
2468,7574845.124,7574855.027,9.904
2469,7574855.028,7574864.879,9.851
2470,7574864.879,7574874.731,9.852
2471,7574874.731,7574884.618,9.887
2472,7574884.618,7574894.516,9.898
2473,7574894.516,7574904.364,9.847
2474,7574904.364,7574914.220,9.856
2475,7574914.221,7574924.107,9.886
2476,7574924.107,7574934.033,9.925
2477,7574934.033,7574943.885,9.852
2478,7574943.885,7574953.734,9.849
2479,7574953.734,7574963.620,9.886
2480,7574963.621,7574973.519,9.898
2481,7574973.519,7574983.369,9.849
2482,7574983.369,7574993.228,9.859
2483,7574993.229,7575003.106,9.877
2484,7575003.106,7575013.017,9.911
2485,7575013.018,7575022.879,9.862
2486,7575022.879,7575032.738,9.859
2487,7575032.739,7575042.642,9.904
2488,7575042.643,7575052.611,9.968
2489,7575052.612,7575062.484,9.872
2490,7575062.484,7575072.346,9.862
2491,7575072.347,7575082.241,9.895
2492,7575082.242,7575092.202,9.960
2493,7575092.202,7575102.073,9.870
2494,7575102.073,7575111.931,9.858
2495,7575111.931,7575121.834,9.903
2496,7575121.835,7575131.749,9.914
2497,7575131.750,7575141.628,9.878
2498,7575141.629,7575151.481,9.852
2499,7575151.481,7575161.373,9.892
2500,7575161.374,7575171.272,9.899
2501,7575171.273,7575181.152,9.879
2502,7575181.152,7575191.022,9.870
2503,7575191.022,7575200.900,9.878
2504,7575200.901,7575210.817,9.915
2505,7575210.817,7575220.702,9.885
2506,7575220.702,7575230.588,9.886
2507,7575230.589,7575240.508,9.919
2508,7575240.509,7575250.412,9.903
2509,7575250.412,7575260.318,9.906
2510,7575260.318,7575270.189,9.871
2511,7575270.190,7575280.080,9.890
2512,7575280.081,7575289.976,9.895
2513,7575289.976,7575299.874,9.898
2514,7575299.875,7575309.716,9.842
2515,7575309.717,7575319.607,9.890
2516,7575319.608,7575329.503,9.895
2517,7575329.503,7575339.384,9.881
2518,7575339.384,7575349.237,9.852
2519,7575349.237,7575359.113,9.876
2520,7575359.113,7575369.039,9.925
2521,7575369.039,7575378.920,9.881
2522,7575378.920,7575388.769,9.849
2523,7575388.769,7575398.646,9.876
2524,7575398.646,7575408.541,9.895
2525,7575408.542,7575418.419,9.877
2526,7575418.419,7575428.265,9.846
2527,7575428.266,7575438.157,9.892
2528,7575438.158,7575448.139,9.981
2529,7575448.139,7575458.048,9.908
2530,7575458.048,7575467.899,9.852
2531,7575467.900,7575477.791,9.891
2532,7575477.792,7575487.724,9.932
2533,7575487.724,7575497.592,9.868
2534,7575497.593,7575507.442,9.849
2535,7575507.442,7575517.336,9.894
2536,7575517.337,7575527.249,9.912
2537,7575527.249,7575537.140,9.891
2538,7575537.140,7575547.078,9.938
2539,7575547.079,7575556.948,9.870
2540,7575556.949,7575566.877,9.929
2541,7575566.878,7575576.762,9.885
2542,7575576.762,7575586.611,9.849
2543,7575586.612,7575596.471,9.859
2544,7575596.472,7575606.378,9.906
2545,7575606.379,7575616.262,9.883
2546,7575616.262,7575626.111,9.849
2547,7575626.111,7575635.972,9.861
2548,7575635.972,7575645.893,9.921
2549,7575645.894,7575655.781,9.887
2550,7575655.781,7575665.635,9.854
2551,7575665.635,7575675.482,9.846
2552,7575675.482,7575685.383,9.900
2553,7575685.383,7575695.274,9.891
2554,7575695.274,7575705.124,9.849
2555,7575705.124,7575714.980,9.856
2556,7575714.981,7575724.884,9.904
2557,7575724.885,7575734.783,9.899
2558,7575734.783,7575744.635,9.852
2559,7575744.635,7575754.486,9.850
2560,7575754.486,7575764.374,9.888
2561,7575764.375,7575774.271,9.896
2562,7575774.271,7575784.119,9.848
2563,7575784.120,7575793.963,9.844
2564,7575793.964,7575803.874,9.910
2565,7575803.874,7575813.772,9.898
2566,7575813.804,7575823.653,9.849
2567,7575823.653,7575833.519,9.866
2568,7575833.519,7575843.426,9.907
2569,7575843.427,7575853.407,9.980
2570,7575853.408,7575863.275,9.867
2571,7575863.275,7575873.144,9.869
2572,7575873.144,7575883.053,9.909
2573,7575883.053,7575892.950,9.897
2574,7575892.951,7575902.820,9.869
2575,7575902.820,7575912.695,9.876
2576,7575912.696,7575922.586,9.890
2577,7575922.587,7575932.523,9.937
2578,7575932.524,7575942.395,9.872
2579,7575942.395,7575952.250,9.855
2580,7575952.250,7575962.137,9.886
2581,7575962.138,7575972.077,9.939
2582,7575972.077,7575981.959,9.882
2583,7575981.959,7575991.834,9.875
2584,7575991.835,7576001.720,9.886
2585,7576001.721,7576011.609,9.888
2586,7576011.609,7576021.490,9.881
2587,7576021.490,7576031.339,9.849
2588,7576031.340,7576041.229,9.889
2589,7576041.229,7576051.200,9.971
2590,7576051.201,7576061.073,9.872
2591,7576061.073,7576070.922,9.849
2592,7576070.922,7576080.809,9.887
2593,7576080.810,7576090.709,9.899
2594,7576090.709,7576100.591,9.882
2595,7576100.591,7576110.435,9.845
2596,7576110.436,7576120.322,9.886
2597,7576120.323,7576130.217,9.894
2598,7576130.217,7576140.099,9.882
2599,7576140.099,7576149.946,9.847
2600,7576149.947,7576159.851,9.904
2601,7576159.851,7576169.746,9.895
2602,7576169.747,7576179.626,9.880
2603,7576179.627,7576189.478,9.852
2604,7576189.479,7576199.363,9.884
2605,7576199.363,7576209.263,9.900
2606,7576209.264,7576219.172,9.908
2607,7576219.172,7576228.990,9.818
2608,7576228.991,7576238.884,9.894
2609,7576238.885,7576248.773,9.888
2610,7576248.774,7576258.650,9.876
2611,7576258.650,7576268.493,9.843
2612,7576268.494,7576278.378,9.884
2613,7576278.379,7576288.306,9.928
2614,7576288.307,7576298.156,9.849
2615,7576298.156,7576307.998,9.842
2616,7576307.999,7576317.927,9.928
2617,7576317.927,7576327.895,9.968
2618,7576327.896,7576337.757,9.861
2619,7576337.757,7576347.607,9.850
2620,7576347.607,7576357.490,9.883
2621,7576357.491,7576367.395,9.905
2622,7576367.396,7576377.286,9.890
2623,7576377.286,7576387.190,9.904
2624,7576387.191,7576397.097,9.906
2625,7576397.097,7576406.990,9.893
2626,7576406.991,7576416.901,9.910
2627,7576416.902,7576426.750,9.849
2628,7576426.751,7576436.618,9.868
2629,7576436.619,7576446.529,9.910
2630,7576446.529,7576456.412,9.883
2631,7576456.413,7576466.260,9.848
2632,7576466.260,7576476.165,9.905
2633,7576476.166,7576486.037,9.871
2634,7576486.037,7576495.928,9.891
2635,7576495.928,7576505.790,9.862
2636,7576505.790,7576515.639,9.849
2637,7576515.640,7576525.537,9.897
2638,7576525.538,7576535.429,9.891
2639,7576535.429,7576545.276,9.847
2640,7576545.276,7576555.139,9.863
2641,7576555.139,7576565.033,9.894
2642,7576565.033,7576574.929,9.895
2643,7576574.929,7576584.779,9.850
2644,7576584.779,7576594.629,9.849
2645,7576594.629,7576604.520,9.891
2646,7576604.521,7576614.418,9.897
2647,7576614.418,7576624.264,9.846
2648,7576624.264,7576634.117,9.853
2649,7576634.118,7576644.017,9.899
2650,7576644.018,7576653.918,9.901
2651,7576653.919,7576663.769,9.850
2652,7576663.769,7576673.627,9.858
2653,7576673.628,7576683.514,9.886
2654,7576683.514,7576693.411,9.897
2655,7576693.412,7576703.267,9.856
2656,7576703.268,7576713.128,9.861
2657,7576713.129,7576723.036,9.908
2658,7576723.037,7576733.028,9.991
2659,7576733.028,7576742.899,9.871
2660,7576742.899,7576752.742,9.843
2661,7576752.743,7576762.646,9.903
2662,7576762.647,7576772.585,9.938
2663,7576772.586,7576782.479,9.894
2664,7576782.480,7576792.507,10.027
2665,7576792.508,7576802.416,9.908
2666,7576802.416,7576812.313,9.896
2667,7576812.313,7576822.206,9.892
2668,7576822.206,7576832.088,9.882
2669,7576832.089,7576841.986,9.898
2670,7576841.987,7576851.908,9.921
2671,7576851.908,7576861.797,9.889
2672,7576861.797,7576871.647,9.850
2673,7576871.647,7576881.540,9.893
2674,7576881.541,7576891.440,9.899
2675,7576891.440,7576901.321,9.881
2676,7576901.322,7576911.251,9.929
2677,7576911.252,7576921.142,9.890
2678,7576921.142,7576931.057,9.915
2679,7576931.058,7576940.937,9.879
2680,7576940.937,7576950.780,9.843
2681,7576950.780,7576960.671,9.891
2682,7576960.672,7576970.566,9.894
2683,7576970.566,7576980.444,9.878
2684,7576980.444,7576990.287,9.843
2685,7576990.288,7577000.173,9.885
2686,7577000.173,7577010.084,9.911
2687,7577010.085,7577019.958,9.873
2688,7577019.958,7577029.829,9.871
2689,7577029.830,7577039.712,9.882
2690,7577039.713,7577049.615,9.902
2691,7577049.615,7577059.493,9.878
2692,7577059.494,7577069.352,9.858
2693,7577069.353,7577079.296,9.944
2694,7577079.330,7577089.220,9.890
2695,7577089.221,7577099.105,9.885
2696,7577099.106,7577108.951,9.845
2697,7577108.951,7577118.845,9.894
2698,7577118.846,7577128.744,9.898
2699,7577128.744,7577138.621,9.877
2700,7577138.621,7577148.542,9.921
2701,7577148.542,7577158.429,9.887
2702,7577158.430,7577168.323,9.894
2703,7577168.324,7577178.215,9.892
2704,7577178.216,7577188.078,9.862
2705,7577188.079,7577197.972,9.893
2706,7577197.973,7577207.932,9.959
2707,7577207.932,7577217.814,9.882
2708,7577217.814,7577227.660,9.846
2709,7577227.660,7577237.546,9.886
2710,7577237.547,7577247.465,9.918
2711,7577247.465,7577257.355,9.890
2712,7577257.355,7577267.215,9.860
2713,7577267.216,7577277.100,9.884
2714,7577277.100,7577286.997,9.897
2715,7577286.997,7577296.892,9.895
2716,7577296.892,7577306.738,9.846
2717,7577306.738,7577316.592,9.854
2718,7577316.593,7577326.500,9.906
2719,7577326.500,7577336.388,9.888
2720,7577336.388,7577346.234,9.846
2721,7577346.234,7577356.105,9.872
2722,7577356.106,7577366.016,9.911
2723,7577366.017,7577375.906,9.890
2724,7577375.907,7577385.759,9.852
2725,7577385.759,7577395.613,9.855
2726,7577395.614,7577405.505,9.891
2727,7577405.506,7577415.396,9.891
2728,7577415.397,7577425.246,9.849
2729,7577425.246,7577435.104,9.858
2730,7577435.104,7577444.993,9.889
2731,7577444.994,7577454.909,9.915
2732,7577454.909,7577464.757,9.848
2733,7577464.757,7577474.605,9.847
2734,7577474.606,7577484.493,9.887
2735,7577484.493,7577494.387,9.894
2736,7577494.388,7577504.236,9.849
2737,7577504.237,7577514.083,9.846
2738,7577514.083,7577523.975,9.891
2739,7577523.975,7577533.891,9.915
2740,7577533.891,7577543.738,9.847
2741,7577543.738,7577553.604,9.866
2742,7577553.605,7577563.485,9.880
2743,7577563.485,7577573.383,9.898
2744,7577573.383,7577583.239,9.856
2745,7577583.239,7577593.113,9.874
2746,7577593.114,7577603.033,9.919
2747,7577603.034,7577613.036,10.002
2748,7577613.036,7577622.906,9.869
2749,7577622.906,7577632.765,9.859
2750,7577632.765,7577642.664,9.898
2751,7577642.665,7577652.616,9.951
2752,7577652.617,7577662.480,9.863
2753,7577662.480,7577672.334,9.854
2754,7577672.335,7577682.224,9.890
2755,7577682.225,7577692.126,9.901
2756,7577692.126,7577702.023,9.897
2757,7577702.023,7577711.876,9.852
2758,7577711.876,7577721.780,9.904
2759,7577721.780,7577731.668,9.888
2760,7577731.668,7577741.552,9.883
2761,7577741.552,7577751.401,9.849
2762,7577751.402,7577761.293,9.891
2763,7577761.294,7577771.195,9.901
2764,7577771.195,7577781.077,9.882
2765,7577781.078,7577790.927,9.849
2766,7577790.927,7577800.833,9.906
2767,7577800.833,7577810.730,9.896
2768,7577810.730,7577820.610,9.880
2769,7577820.610,7577830.451,9.841
2770,7577830.451,7577840.359,9.908
2771,7577840.360,7577850.253,9.893
2772,7577850.253,7577860.137,9.884
2773,7577860.137,7577869.987,9.850
2774,7577869.987,7577879.890,9.903
2775,7577879.891,7577889.788,9.898
2776,7577889.789,7577899.668,9.879
2777,7577899.668,7577909.517,9.848
2778,7577909.517,7577919.416,9.899
2779,7577919.416,7577929.287,9.870
2780,7577929.287,7577939.164,9.877
2781,7577939.164,7577949.017,9.853
2782,7577949.018,7577958.905,9.888
2783,7577958.906,7577968.804,9.898
2784,7577968.804,7577978.686,9.882
2785,7577978.686,7577988.532,9.846
2786,7577988.532,7577998.423,9.891
2787,7577998.423,7578008.362,9.938
2788,7578008.362,7578018.241,9.879
2789,7578018.241,7578028.100,9.859
2790,7578028.100,7578037.978,9.878
2791,7578037.978,7578047.920,9.942
2792,7578047.920,7578057.822,9.902
2793,7578057.822,7578067.666,9.844
2794,7578067.667,7578077.558,9.891
2795,7578077.558,7578087.491,9.933
2796,7578087.491,7578097.346,9.855
2797,7578097.346,7578107.189,9.843
2798,7578107.189,7578117.076,9.887
2799,7578117.077,7578126.980,9.903
2800,7578126.980,7578136.881,9.901
2801,7578136.881,7578146.733,9.852
2802,7578146.733,7578156.592,9.859
2803,7578156.592,7578166.493,9.900
2804,7578166.493,7578176.381,9.888
2805,7578176.381,7578186.225,9.844
2806,7578186.225,7578196.082,9.857
2807,7578196.083,7578205.969,9.886
2808,7578205.969,7578215.874,9.905
2809,7578215.874,7578225.727,9.852
2810,7578225.727,7578235.584,9.857
2811,7578235.584,7578245.477,9.893
2812,7578245.477,7578255.445,9.968
2813,7578255.445,7578265.280,9.835
2814,7578265.280,7578275.128,9.848
2815,7578275.128,7578285.034,9.906
2816,7578285.034,7578294.932,9.898
2817,7578294.932,7578304.777,9.845
2818,7578304.777,7578314.627,9.849
2819,7578314.627,7578324.511,9.884
2820,7578324.512,7578334.417,9.906
2821,7578334.418,7578344.307,9.889
2822,7578344.339,7578354.231,9.892
2823,7578354.232,7578364.144,9.912
2824,7578364.144,7578374.054,9.909
2825,7578374.054,7578383.938,9.884
2826,7578383.938,7578393.840,9.902
2827,7578393.841,7578403.730,9.889
2828,7578403.730,7578413.631,9.901
2829,7578413.631,7578423.487,9.856
2830,7578423.487,7578433.344,9.857
2831,7578433.344,7578443.257,9.912
2832,7578443.257,7578453.232,9.975
2833,7578453.232,7578463.093,9.861
2834,7578463.094,7578472.948,9.854
2835,7578472.948,7578482.865,9.916
2836,7578482.866,7578492.841,9.975
2837,7578492.842,7578502.710,9.868
2838,7578502.710,7578512.570,9.860
2839,7578512.571,7578522.451,9.880
2840,7578522.451,7578532.376,9.925
2841,7578532.376,7578542.246,9.870
2842,7578542.246,7578552.097,9.850
2843,7578552.097,7578561.985,9.888
2844,7578561.986,7578571.908,9.923
2845,7578571.909,7578581.788,9.879
2846,7578581.788,7578591.635,9.847
2847,7578591.635,7578601.534,9.899
2848,7578601.535,7578611.538,10.003
2849,7578611.538,7578621.387,9.849
2850,7578621.388,7578631.232,9.844
2851,7578631.232,7578641.121,9.889
2852,7578641.121,7578651.029,9.908
2853,7578651.029,7578660.913,9.884
2854,7578660.913,7578670.760,9.847
2855,7578670.761,7578680.660,9.899
2856,7578680.661,7578690.552,9.891
2857,7578690.553,7578700.435,9.882
2858,7578700.435,7578710.282,9.847
2859,7578710.282,7578720.174,9.891
2860,7578720.174,7578730.090,9.915
2861,7578730.090,7578739.966,9.876
2862,7578739.966,7578749.828,9.862
2863,7578749.829,7578759.709,9.881
2864,7578759.710,7578769.604,9.894
2865,7578769.604,7578779.516,9.912
2866,7578779.516,7578789.326,9.809
2867,7578789.326,7578799.208,9.882
2868,7578799.208,7578809.113,9.904
2869,7578809.113,7578818.980,9.867
2870,7578818.980,7578828.859,9.879
2871,7578828.860,7578838.759,9.899
2872,7578838.760,7578848.651,9.891
2873,7578848.651,7578858.527,9.875
2874,7578858.527,7578868.369,9.842
2875,7578868.370,7578878.263,9.894
2876,7578878.264,7578888.211,9.947
2877,7578888.211,7578898.078,9.867
2878,7578898.079,7578907.927,9.848
2879,7578907.927,7578917.832,9.905
2880,7578917.833,7578927.755,9.922
2881,7578927.755,7578937.641,9.885
2882,7578937.641,7578947.546,9.905
2883,7578947.546,7578957.454,9.907
2884,7578957.454,7578967.358,9.904
2885,7578967.358,7578977.241,9.883
2886,7578977.241,7578987.087,9.846
2887,7578987.087,7578996.954,9.867
2888,7578996.955,7579006.858,9.903
2889,7579006.859,7579016.751,9.892
2890,7579016.751,7579026.598,9.847
2891,7579026.599,7579036.468,9.869
2892,7579036.469,7579046.371,9.902
2893,7579046.371,7579056.266,9.896
2894,7579056.267,7579066.116,9.849
2895,7579066.116,7579075.970,9.854
2896,7579075.970,7579085.878,9.908
2897,7579085.878,7579095.771,9.893
2898,7579095.771,7579105.620,9.849
2899,7579105.621,7579115.491,9.870
2900,7579115.492,7579125.370,9.879
2901,7579125.371,7579135.271,9.900
2902,7579135.271,7579145.116,9.845
2903,7579145.116,7579154.966,9.849
2904,7579154.966,7579164.868,9.902
2905,7579164.869,7579174.767,9.898
2906,7579174.767,7579184.615,9.848
2907,7579184.615,7579194.462,9.847
2908,7579194.463,7579204.376,9.913
2909,7579204.377,7579214.335,9.959
2910,7579214.336,7579224.208,9.872
2911,7579224.208,7579234.085,9.877
2912,7579234.086,7579243.971,9.885
2913,7579243.972,7579253.891,9.919
2914,7579253.891,7579263.738,9.846
2915,7579263.738,7579273.605,9.867
2916,7579273.605,7579283.504,9.899
2917,7579283.505,7579293.422,9.917
2918,7579293.422,7579303.284,9.861
2919,7579303.284,7579313.149,9.866
2920,7579313.150,7579323.042,9.892
2921,7579323.044,7579332.984,9.940
2922,7579332.984,7579342.867,9.883
2923,7579342.867,7579352.733,9.866
2924,7579352.733,7579362.620,9.887
2925,7579362.621,7579372.559,9.938
