index,start_ms,end_ms,duration_ms
1456,7591044.897,7591084.875,39.978
1457,7591084.876,7591124.880,40.004
1458,7591124.881,7591164.900,40.019
1459,7591164.902,7591204.916,40.014
1460,7591204.917,7591244.932,40.015
1461,7591244.933,7591284.955,40.022
1462,7591284.956,7591325.356,40.400
1463,7591325.357,7591364.997,39.640
1464,7591364.998,7591405.043,40.045
1465,7591405.044,7591446.133,41.090
1466,7591446.134,7591485.030,38.895
1467,7591485.031,7591524.964,39.934
1468,7591524.965,7591565.027,40.062
1469,7591565.028,7591604.991,39.963
1470,7591604.991,7591646.200,41.208
1471,7591646.201,7591684.983,38.782
1472,7591684.984,7591724.976,39.992
1473,7591724.977,7591765.053,40.076
1474,7591765.054,7591805.032,39.978
1475,7591805.033,7591844.970,39.938
1476,7591844.971,7591884.994,40.023
1477,7591884.995,7591924.989,39.993
1478,7591924.989,7591965.067,40.077
1479,7591965.068,7592005.042,39.974
1480,7592005.043,7592045.081,40.038
1481,7592045.082,7592084.909,39.828
1482,7592084.910,7592125.363,40.453
1483,7592125.364,7592165.393,40.028
1484,7592165.393,7592205.160,39.767
1485,7592205.161,7592245.171,40.010
1486,7592245.172,7592285.190,40.018
1487,7592285.191,7592325.222,40.031
1488,7592325.223,7592365.242,40.020
1489,7592365.244,7592405.223,39.979
1490,7592405.224,7592445.322,40.099
1491,7592445.324,7592485.548,40.225
1492,7592485.549,7592525.160,39.611
1493,7592525.161,7592565.158,39.997
1494,7592565.159,7592605.213,40.053
1495,7592605.214,7592645.231,40.018
1496,7592645.233,7592685.182,39.949
1497,7592685.183,7592725.224,40.041
1498,7592725.226,7592765.224,39.999
1499,7592765.225,7592805.142,39.916
1500,7592805.142,7592845.264,40.122
1501,7592845.265,7592885.233,39.968
1502,7592885.234,7592925.161,39.927
1503,7592925.162,7592965.276,40.114
1504,7592965.277,7593005.747,40.470
1505,7593005.747,7593045.361,39.614
1506,7593045.362,7593085.362,40.000
1507,7593085.363,7593125.407,40.044
1508,7593125.408,7593165.450,40.042
1509,7593165.451,7593205.393,39.942
1510,7593205.428,7593245.369,39.942
1511,7593245.370,7593285.385,40.015
1512,7593285.386,7593325.304,39.918
1513,7593325.305,7593365.419,40.114
1514,7593365.420,7593405.486,40.066
1515,7593405.487,7593445.248,39.761
1516,7593445.249,7593485.763,40.514
1517,7593485.764,7593525.270,39.506
1518,7593525.271,7593565.335,40.064
1519,7593565.336,7593605.302,39.966
1520,7593605.302,7593645.405,40.102
1521,7593645.405,7593685.819,40.413
1522,7593685.820,7593725.321,39.501
1523,7593725.322,7593765.407,40.085
1524,7593765.408,7593805.457,40.050
1525,7593805.458,7593845.688,40.230
1526,7593845.689,7593885.403,39.714
1527,7593885.404,7593925.435,40.031
1528,7593925.436,7593965.409,39.972
1529,7593965.410,7594005.864,40.454
1530,7594005.865,7594045.766,39.901
1531,7594045.767,7594085.419,39.653
1532,7594085.420,7594125.506,40.086
1533,7594125.507,7594165.526,40.019
1534,7594165.526,7594205.421,39.894
1535,7594205.421,7594245.398,39.977
1536,7594245.399,7594285.404,40.005
1537,7594285.405,7594325.424,40.019
1538,7594325.425,7594365.537,40.112
1539,7594365.538,7594405.413,39.875
1540,7594405.414,7594445.520,40.106
1541,7594445.521,7594485.519,39.998
1542,7594485.520,7594525.547,40.027
1543,7594525.548,7594565.555,40.006
1544,7594565.556,7594605.484,39.928
1545,7594605.484,7594645.556,40.071
1546,7594645.557,7594685.773,40.216
1547,7594685.774,7594725.613,39.839
1548,7594725.614,7594765.582,39.968
1549,7594765.583,7594805.631,40.048
1550,7594805.632,7594845.604,39.972
1551,7594845.605,7594885.563,39.958
1552,7594885.565,7594925.592,40.028
1553,7594925.593,7594965.593,40.000
1554,7594965.594,7595005.617,40.023
1555,7595005.618,7595045.621,40.003
1556,7595045.622,7595081.563,35.941
1557,7595081.564,7595121.629,40.065
1558,7595121.630,7595161.648,40.018
1559,7595161.649,7595201.575,39.925
1560,7595201.575,7595241.629,40.054
1561,7595241.630,7595281.601,39.970
1562,7595281.602,7595321.781,40.179
1563,7595321.782,7595361.611,39.829
1564,7595361.612,7595401.596,39.984
1565,7595401.597,7595441.591,39.993
1566,7595441.592,7595481.584,39.992
1567,7595481.585,7595521.706,40.122
1568,7595521.707,7595561.608,39.901
1569,7595561.609,7595602.190,40.581
1570,7595602.191,7595642.600,40.409
1571,7595642.601,7595681.661,39.060
1572,7595681.662,7595721.676,40.014
1573,7595721.677,7595761.713,40.036
1574,7595761.714,7595801.832,40.118
1575,7595801.833,7595841.667,39.833
1576,7595841.668,7595881.733,40.066
1577,7595881.734,7595921.769,40.034
1578,7595921.769,7595961.695,39.926
1579,7595961.696,7596001.682,39.987
1580,7596001.684,7596041.792,40.108
1581,7596041.793,7596081.721,39.928
1582,7596081.722,7596121.764,40.042
1583,7596121.765,7596161.744,39.979
1584,7596161.745,7596201.773,40.028
1585,7596201.774,7596241.776,40.002
1586,7596241.777,7596281.762,39.985
1587,7596281.763,7596321.711,39.948
1588,7596321.712,7596361.723,40.011
1589,7596361.724,7596401.725,40.001
1590,7596401.727,7596443.566,41.839
1591,7596443.567,7596481.738,38.172
1592,7596481.739,7596521.764,40.025
1593,7596521.765,7596561.773,40.008
1594,7596561.774,7596601.745,39.971
1595,7596601.746,7596643.434,41.688
1596,7596643.435,7596681.757,38.322
1597,7596681.758,7596721.799,40.041
1598,7596721.800,7596761.857,40.057
1599,7596761.857,7596801.785,39.928
1600,7596801.786,7596841.797,40.011
1601,7596841.799,7596881.899,40.101
1602,7596881.900,7596921.762,39.861
1603,7596921.763,7596961.786,40.024
1604,7596961.787,7597001.791,40.003
1605,7597001.791,7597041.823,40.032
1606,7597041.824,7597081.814,39.991
1607,7597081.815,7597121.770,39.955
1608,7597121.771,7597161.925,40.154
1609,7597161.926,7597201.847,39.922
1610,7597201.848,7597241.787,39.938
1611,7597241.787,7597281.914,40.127
1612,7597281.916,7597321.786,39.870
1613,7597321.787,7597361.796,40.010
1614,7597361.797,7597401.809,40.012
1615,7597401.810,7597442.040,40.231
1616,7597442.042,7597481.823,39.781
1617,7597481.824,7597521.828,40.005
1618,7597521.829,7597561.939,40.110
1619,7597561.940,7597601.910,39.970
1620,7597601.910,7597641.889,39.979
1621,7597641.890,7597681.916,40.025
1622,7597681.916,7597721.893,39.977
1623,7597721.894,7597761.885,39.991
1624,7597761.886,7597801.943,40.057
1625,7597801.943,7597841.874,39.931
1626,7597841.875,7597881.930,40.055
1627,7597881.931,7597921.922,39.992
1628,7597921.924,7597961.885,39.961
1629,7597961.886,7598001.896,40.011
1630,7598001.897,7598041.879,39.982
1631,7598041.880,7598081.873,39.993
1632,7598081.873,7598121.883,40.009
1633,7598121.884,7598161.883,40.000
1634,7598161.884,7598201.900,40.015
1635,7598201.900,7598241.869,39.968
1636,7598241.869,7598281.946,40.077
1637,7598281.948,7598321.998,40.050
1638,7598322.066,7598361.929,39.863
1639,7598361.930,7598402.363,40.433
1640,7598402.364,7598442.105,39.741
1641,7598442.106,7598483.195,41.089
1642,7598483.196,7598522.134,38.938
1643,7598522.135,7598562.094,39.959
1644,7598562.095,7598602.089,39.993
1645,7598602.089,7598642.024,39.934
1646,7598642.025,7598682.928,40.903
1647,7598682.929,7598722.139,39.210
1648,7598722.140,7598762.156,40.016
1649,7598762.157,7598802.095,39.938
1650,7598802.096,7598842.300,40.204
1651,7598842.301,7598882.146,39.845
1652,7598882.147,7598921.990,39.843
1653,7598921.991,7598962.038,40.047
1654,7598962.039,7599002.036,39.997
1655,7599002.037,7599041.992,39.955
1656,7599041.993,7599082.034,40.041
1657,7599082.035,7599122.039,40.004
1658,7599122.039,7599162.072,40.032
1659,7599162.073,7599202.066,39.993
1660,7599202.066,7599242.103,40.037
1661,7599242.104,7599282.425,40.321
1662,7599282.426,7599322.147,39.721
1663,7599322.149,7599362.179,40.031
1664,7599362.180,7599402.183,40.002
1665,7599402.184,7599442.363,40.180
1666,7599442.364,7599482.192,39.828
1667,7599482.194,7599522.227,40.033
1668,7599522.228,7599562.221,39.993
1669,7599562.222,7599602.313,40.090
1670,7599602.313,7599642.205,39.892
1671,7599642.206,7599682.170,39.964
1672,7599682.171,7599722.287,40.115
1673,7599722.287,7599762.169,39.882
1674,7599762.170,7599803.889,41.719
1675,7599803.890,7599842.157,38.267
1676,7599842.158,7599882.213,40.055
1677,7599882.214,7599922.204,39.989
1678,7599922.205,7599962.169,39.965
1679,7599962.170,7600002.241,40.071
1680,7600002.242,7600042.160,39.918
1681,7600042.161,7600082.480,40.320
1682,7600082.482,7600122.363,39.881
1683,7600122.364,7600162.251,39.887
1684,7600162.252,7600202.268,40.016
1685,7600202.269,7600242.376,40.107
1686,7600242.377,7600282.342,39.965
1687,7600282.343,7600322.509,40.167
1688,7600322.510,7600362.268,39.758
1689,7600362.269,7600402.312,40.043
1690,7600402.313,7600442.284,39.971
1691,7600442.285,7600482.264,39.979
1692,7600482.265,7600522.437,40.172
1693,7600522.438,7600562.256,39.818
1694,7600562.257,7600602.269,40.012
1695,7600602.271,7600642.316,40.045
1696,7600642.317,7600682.243,39.926
1697,7600682.244,7600722.551,40.307
1698,7600722.552,7600762.396,39.844
1699,7600762.397,7600802.298,39.901
1700,7600802.299,7600842.400,40.102
1701,7600842.402,7600882.302,39.900
1702,7600882.302,7600922.395,40.093
1703,7600922.396,7600962.757,40.360
1704,7600962.758,7601002.416,39.659
1705,7601002.417,7601042.388,39.971
1706,7601042.389,7601082.521,40.131
1707,7601082.522,7601122.573,40.051
1708,7601122.574,7601162.504,39.931
1709,7601162.505,7601202.489,39.984
1710,7601202.490,7601242.329,39.839
1711,7601242.330,7601282.485,40.156
1712,7601282.487,7601322.490,40.004
1713,7601322.491,7601362.397,39.906
1714,7601362.398,7601402.467,40.069
1715,7601402.468,7601442.449,39.982
1716,7601442.450,7601482.395,39.945
1717,7601482.396,7601522.369,39.973
1718,7601522.370,7601562.490,40.120
1719,7601562.491,7601602.628,40.137
1720,7601602.630,7601644.120,41.491
1721,7601644.122,7601682.514,38.392
1722,7601682.515,7601722.501,39.986
1723,7601722.502,7601762.476,39.974
1724,7601762.477,7601802.737,40.260
1725,7601802.737,7601844.313,41.576
1726,7601844.314,7601882.820,38.506
1727,7601882.821,7601922.553,39.732
1728,7601922.554,7601962.639,40.085
1729,7601962.640,7602002.560,39.920
1730,7602002.561,7602042.501,39.940
1731,7602042.502,7602082.536,40.035
1732,7602082.537,7602122.515,39.978
1733,7602122.516,7602162.536,40.021
1734,7602162.537,7602202.579,40.041
1735,7602202.580,7602242.553,39.973
1736,7602242.554,7602282.526,39.973
1737,7602282.527,7602322.513,39.986
1738,7602322.514,7602362.518,40.004
1739,7602362.519,7602402.546,40.027
1740,7602402.547,7602442.517,39.970
1741,7602442.518,7602482.545,40.027
1742,7602482.546,7602522.483,39.937
1743,7602522.484,7602562.581,40.097
1744,7602562.582,7602602.570,39.988
1745,7602602.571,7602642.605,40.034
1746,7602642.606,7602682.629,40.023
1747,7602682.630,7602722.663,40.033
1748,7602722.664,7602762.609,39.946
1749,7602762.611,7602802.728,40.117
1750,7602802.728,7602842.644,39.916
1751,7602842.645,7602882.644,39.999
1752,7602882.645,7602922.769,40.124
1753,7602922.770,7602962.625,39.855
1754,7602962.626,7603002.736,40.110
1755,7603002.737,7603042.646,39.909
1756,7603042.647,7603082.671,40.024
1757,7603082.672,7603122.625,39.953
1758,7603122.626,7603162.671,40.045
1759,7603162.672,7603202.707,40.035
1760,7603202.708,7603242.676,39.968
1761,7603242.677,7603282.696,40.019
1762,7603282.697,7603322.617,39.920
1763,7603322.618,7603362.732,40.114
1764,7603362.732,7603403.283,40.551
1765,7603403.285,7603442.795,39.510
1766,7603442.829,7603482.736,39.907
1767,7603482.737,7603522.703,39.966
1768,7603522.703,7603562.839,40.136
1769,7603562.840,7603602.766,39.926
1770,7603602.767,7603642.773,40.006
1771,7603642.774,7603683.716,40.942
1772,7603683.717,7603722.729,39.013
1773,7603722.730,7603762.770,40.040
1774,7603762.771,7603802.793,40.022
1775,7603802.794,7603842.741,39.947
1776,7603842.742,7603883.804,41.062
1777,7603883.805,7603922.784,38.978
1778,7603922.785,7603962.818,40.033
1779,7603962.819,7604002.749,39.930
1780,7604002.750,7604042.778,40.028
1781,7604042.779,7604082.735,39.956
1782,7604082.736,7604122.741,40.005
1783,7604122.742,7604162.717,39.974
1784,7604162.717,7604202.752,40.035
1785,7604202.752,7604242.898,40.145
1786,7604242.898,7604282.736,39.838
1787,7604282.737,7604322.728,39.991
1788,7604322.729,7604362.803,40.074
1789,7604362.804,7604403.121,40.317
1790,7604403.122,7604442.809,39.687
1791,7604442.810,7604482.843,40.033
1792,7604482.844,7604523.096,40.252
1793,7604523.097,7604562.818,39.721
1794,7604562.819,7604602.851,40.032
1795,7604602.852,7604642.813,39.961
1796,7604642.814,7604682.963,40.149
1797,7604682.964,7604722.846,39.882
1798,7604722.847,7604762.815,39.968
1799,7604762.816,7604802.858,40.042
1800,7604802.859,7604842.861,40.002
1801,7604842.862,7604882.833,39.971
1802,7604882.834,7604922.838,40.005
1803,7604922.839,7604962.976,40.136
1804,7604962.976,7605004.745,41.769
1805,7605004.746,7605042.881,38.135
1806,7605042.882,7605082.849,39.968
1807,7605082.850,7605122.947,40.097
1808,7605122.948,7605162.862,39.914
1809,7605162.863,7605202.867,40.004
1810,7605202.868,7605243.438,40.570
1811,7605243.439,7605282.943,39.504
1812,7605282.944,7605322.950,40.006
1813,7605322.951,7605362.999,40.048
1814,7605363.000,7605403.105,40.106
1815,7605403.106,7605442.951,39.844
1816,7605442.952,7605482.962,40.010
1817,7605482.963,7605522.985,40.022
1818,7605522.986,7605562.969,39.983
1819,7605562.970,7605602.973,40.003
1820,7605602.974,7605642.970,39.997
1821,7605642.971,7605682.981,40.010
1822,7605682.982,7605723.499,40.517
1823,7605723.500,7605762.930,39.430
1824,7605762.931,7605802.949,40.019
1825,7605802.950,7605843.045,40.094
1826,7605843.046,7605882.971,39.926
1827,7605882.972,7605923.459,40.487
1828,7605923.460,7605962.987,39.527
1829,7605962.988,7606002.969,39.981
1830,7606002.970,7606043.057,40.087
1831,7606043.058,7606083.424,40.365
1832,7606083.424,7606123.111,39.687
1833,7606123.113,7606163.108,39.996
1834,7606163.109,7606203.301,40.192
1835,7606203.302,7606243.181,39.880
1836,7606243.183,7606283.122,39.939
1837,7606283.123,7606323.130,40.007
1838,7606323.130,7606363.146,40.016
1839,7606363.147,7606403.151,40.004
1840,7606403.152,7606443.181,40.029
1841,7606443.182,7606483.134,39.952
1842,7606483.135,7606523.696,40.561
1843,7606523.697,7606563.346,39.649
1844,7606563.347,7606603.165,39.818
1845,7606603.166,7606643.166,40.001
1846,7606643.167,7606683.147,39.980
1847,7606683.148,7606723.153,40.005
1848,7606723.154,7606763.184,40.030
1849,7606763.185,7606803.169,39.984
1850,7606803.170,7606845.195,42.025
1851,7606845.196,7606883.157,37.961
1852,7606883.158,7606923.624,40.466
1853,7606923.625,7606963.342,39.717
1854,7606963.343,7607003.287,39.944
1855,7607003.288,7607043.386,40.098
1856,7607043.387,7607083.230,39.844
1857,7607083.231,7607123.222,39.991
1858,7607123.223,7607163.293,40.070
1859,7607163.295,7607203.291,39.997
1860,7607203.292,7607243.262,39.970
1861,7607243.263,7607283.442,40.179
1862,7607283.443,7607323.332,39.889
1863,7607323.333,7607363.437,40.104
1864,7607363.438,7607403.262,39.824
1865,7607403.263,7607443.234,39.971
1866,7607443.235,7607483.243,40.008
1867,7607483.244,7607523.246,40.002
1868,7607523.247,7607563.343,40.096
1869,7607563.344,7607603.353,40.009
1870,7607603.354,7607643.326,39.972
1871,7607643.327,7607683.324,39.997
1872,7607683.325,7607723.255,39.930
1873,7607723.256,7607763.834,40.578
1874,7607763.835,7607803.492,39.657
1875,7607803.493,7607843.439,39.946
1876,7607843.440,7607883.511,40.071
1877,7607883.512,7607923.564,40.052
1878,7607923.565,7607963.360,39.795
1879,7607963.360,7608003.423,40.063
1880,7608003.424,7608043.451,40.026
1881,7608043.452,7608084.170,40.718
1882,7608084.171,7608123.492,39.321
1883,7608123.493,7608163.492,39.999
1884,7608163.493,7608203.381,39.888
1885,7608203.382,7608243.370,39.988
1886,7608243.371,7608283.329,39.958
1887,7608283.330,7608323.449,40.118
1888,7608323.449,7608363.586,40.137
1889,7608363.587,7608403.362,39.775
1890,7608403.363,7608443.355,39.992
1891,7608443.355,7608483.446,40.090
1892,7608483.446,7608523.424,39.978
1893,7608523.425,7608563.776,40.351
1894,7608563.811,7608603.560,39.749
1895,7608603.561,7608643.437,39.877
1896,7608643.438,7608683.481,40.043
1897,7608683.482,7608723.588,40.106
1898,7608723.589,7608763.655,40.067
1899,7608763.656,7608803.564,39.907
1900,7608803.565,7608843.475,39.911
1901,7608843.476,7608884.607,41.131
1902,7608884.608,7608923.521,38.913
1903,7608923.522,7608963.608,40.086
1904,7608963.609,7609003.484,39.875
1905,7609003.485,7609043.566,40.080
1906,7609043.567,7609084.956,41.390
1907,7609084.957,7609123.490,38.533
1908,7609123.491,7609163.569,40.078
1909,7609163.570,7609203.573,40.003
1910,7609203.574,7609243.570,39.996
1911,7609243.571,7609283.476,39.905
1912,7609283.477,7609323.586,40.109
1913,7609323.587,7609363.568,39.982
1914,7609363.569,7609403.525,39.956
1915,7609403.526,7609443.526,40.000
1916,7609443.527,7609483.654,40.127
1917,7609483.655,7609523.711,40.056
1918,7609523.712,7609563.613,39.901
1919,7609563.614,7609603.644,40.030
1920,7609603.644,7609643.626,39.981
1921,7609643.627,7609683.696,40.069
1922,7609683.697,7609723.699,40.002
1923,7609723.700,7609763.676,39.976
1924,7609763.677,7609803.618,39.941
1925,7609803.619,7609843.611,39.992
1926,7609843.612,7609883.705,40.093
1927,7609883.706,7609923.632,39.926
1928,7609923.633,7609963.559,39.925
1929,7609963.560,7610003.697,40.137
1930,7610003.698,7610043.737,40.039
1931,7610043.738,7610083.580,39.842
1932,7610083.581,7610123.726,40.145
1933,7610123.727,7610163.635,39.909
1934,7610163.636,7610203.633,39.997
1935,7610203.634,7610243.663,40.029
1936,7610243.664,7610283.730,40.066
1937,7610283.731,7610323.818,40.087
1938,7610323.819,7610363.748,39.930
1939,7610363.749,7610403.693,39.944
1940,7610403.694,7610443.672,39.978
1941,7610443.673,7610483.724,40.051
1942,7610483.725,7610523.763,40.038
1943,7610523.764,7610563.690,39.926
1944,7610563.691,7610603.776,40.085
1945,7610603.777,7610643.766,39.989
1946,7610643.767,7610683.757,39.990
1947,7610683.758,7610723.698,39.940
1948,7610723.699,7610763.721,40.022
1949,7610763.722,7610803.950,40.228
1950,7610803.950,7610843.750,39.800
1951,7610843.751,7610883.760,40.009
1952,7610883.761,7610924.318,40.557
1953,7610924.319,7610963.707,39.388
1954,7610963.708,7611003.727,40.019
1955,7611003.728,7611043.753,40.025
1956,7611043.754,7611083.767,40.013
1957,7611083.767,7611125.286,41.519
1958,7611125.288,7611164.149,38.861
1959,7611164.150,7611203.820,39.670
1960,7611203.821,7611244.576,40.755
1961,7611244.577,7611283.886,39.310
1962,7611283.887,7611323.903,40.015
1963,7611323.904,7611363.795,39.892
1964,7611363.796,7611403.836,40.039
1965,7611403.837,7611443.833,39.996
1966,7611443.834,7611483.820,39.986
1967,7611483.821,7611523.821,40.000
1968,7611523.822,7611563.891,40.068
1969,7611563.892,7611603.798,39.906
1970,7611603.798,7611643.805,40.006
1971,7611643.806,7611683.780,39.974
1972,7611683.781,7611724.064,40.284
1973,7611724.065,7611763.810,39.745
1974,7611763.811,7611803.759,39.948
1975,7611803.760,7611843.818,40.058
1976,7611843.818,7611883.867,40.048
1977,7611883.868,7611923.807,39.940
1978,7611923.808,7611963.866,40.057
1979,7611963.867,7612004.253,40.387
1980,7612004.255,7612043.905,39.651
1981,7612043.906,7612083.967,40.061
1982,7612083.968,7612123.923,39.955
1983,7612123.924,7612163.902,39.979
1984,7612163.903,7612203.919,40.016
1985,7612203.920,7612243.909,39.990
1986,7612243.911,7612283.919,40.008
1987,7612283.920,7612323.917,39.996
1988,7612323.918,7612363.952,40.034
1989,7612363.953,7612404.062,40.109
1990,7612404.062,7612443.941,39.878
1991,7612443.942,7612483.918,39.975
1992,7612483.919,7612523.875,39.956
1993,7612523.876,7612563.954,40.078
1994,7612563.955,7612603.995,40.039
1995,7612603.996,7612643.906,39.910
1996,7612643.907,7612683.909,40.002
1997,7612683.910,7612723.912,40.002
1998,7612723.914,7612763.936,40.023
1999,7612763.937,7612804.683,40.745
2000,7612804.683,7612844.035,39.352
2001,7612844.036,7612884.106,40.070
2002,7612884.107,7612923.973,39.866
2003,7612923.974,7612964.034,40.060
2004,7612964.035,7613004.280,40.245
2005,7613004.280,7613043.990,39.709
2006,7613043.990,7613084.037,40.046
2007,7613084.038,7613124.030,39.992
2008,7613124.031,7613164.888,40.857
2009,7613164.889,7613203.966,39.077
2010,7613203.967,7613244.038,40.071
2011,7613244.039,7613284.034,39.995
2012,7613284.035,7613324.119,40.084
2013,7613324.120,7613364.038,39.918
2014,7613364.039,7613404.045,40.006
2015,7613404.046,7613444.069,40.024
2016,7613444.070,7613484.033,39.963
2017,7613484.034,7613524.045,40.011
2018,7613524.046,7613564.081,40.035
2019,7613564.082,7613604.060,39.978
2020,7613604.061,7613644.061,40.000
2021,7613644.062,7613684.419,40.356
2022,7613684.452,7613724.121,39.669
2023,7613724.122,7613764.129,40.006
2024,7613764.130,7613804.427,40.297
2025,7613804.428,7613844.192,39.764
2026,7613844.193,7613884.170,39.977
2027,7613884.172,7613924.162,39.990
2028,7613924.163,7613964.184,40.021
2029,7613964.185,7614004.200,40.015
2030,7614004.201,7614044.197,39.996
2031,7614044.198,7614085.565,41.368
2032,7614085.566,7614124.323,38.757
2033,7614124.324,7614164.165,39.841
2034,7614164.166,7614204.323,40.157
2035,7614204.324,7614244.169,39.845
2036,7614244.170,7614285.839,41.669
2037,7614285.840,7614324.187,38.347
2038,7614324.188,7614364.484,40.296
2039,7614364.485,7614404.423,39.938
2040,7614404.424,7614444.288,39.864
2041,7614444.289,7614484.665,40.376
2042,7614484.666,7614524.608,39.943
2043,7614524.609,7614564.288,39.678
2044,7614564.289,7614604.340,40.051
2045,7614604.341,7614644.529,40.188
2046,7614644.530,7614684.432,39.902
2047,7614684.433,7614724.365,39.932
2048,7614724.366,7614764.290,39.924
2049,7614764.291,7614804.427,40.137
2050,7614804.428,7614844.288,39.860
2051,7614844.289,7614884.262,39.973
2052,7614884.264,7614924.396,40.132
2053,7614924.397,7614964.356,39.959
2054,7614964.357,7615004.313,39.956
2055,7615004.314,7615044.340,40.026
2056,7615044.341,7615084.274,39.933
2057,7615084.275,7615124.385,40.109
2058,7615124.386,7615164.401,40.016
2059,7615164.402,7615204.467,40.065
2060,7615204.468,7615244.262,39.794
2061,7615244.263,7615284.386,40.123
2062,7615284.387,7615324.333,39.947
2063,7615324.334,7615364.343,40.009
2064,7615364.345,7615404.383,40.039
2065,7615404.384,7615444.415,40.031
2066,7615444.416,7615484.544,40.127
2067,7615484.545,7615524.585,40.041
2068,7615524.586,7615564.489,39.903
2069,7615564.490,7615604.481,39.990
2070,7615604.482,7615644.374,39.893
2071,7615644.375,7615684.575,40.200
2072,7615684.576,7615724.551,39.975
2073,7615724.552,7615764.465,39.913
2074,7615764.466,7615804.358,39.892
2075,7615804.358,7615844.380,40.021
2076,7615844.381,7615884.453,40.072
2077,7615884.454,7615924.721,40.267
2078,7615924.722,7615964.892,40.170
2079,7615964.893,7616004.474,39.581
2080,7616004.475,7616044.400,39.925
2081,7616044.401,7616084.376,39.975
2082,7616084.377,7616124.974,40.597
2083,7616124.975,7616164.404,39.428
2084,7616164.405,7616204.562,40.157
2085,7616204.563,7616244.657,40.095
2086,7616244.658,7616284.479,39.821
2087,7616284.480,7616326.152,41.672
2088,7616326.153,7616364.544,38.391
2089,7616364.545,7616404.512,39.967
2090,7616404.512,7616444.511,39.999
2091,7616444.512,7616484.597,40.085
2092,7616484.599,7616524.552,39.953
2093,7616524.553,7616564.532,39.980
2094,7616564.534,7616604.591,40.058
2095,7616604.592,7616644.696,40.104
2096,7616644.698,7616684.531,39.833
2097,7616684.532,7616724.469,39.937
2098,7616724.470,7616764.606,40.136
2099,7616764.607,7616804.551,39.945
2100,7616804.552,7616844.605,40.053
2101,7616844.606,7616884.617,40.011
2102,7616884.618,7616924.496,39.878
2103,7616924.497,7616964.612,40.115
2104,7616964.613,7617004.515,39.902
2105,7617004.516,7617044.673,40.158
2106,7617044.675,7617084.825,40.150
2107,7617084.826,7617124.642,39.815
2108,7617124.643,7617164.620,39.977
2109,7617164.621,7617204.644,40.023
2110,7617204.645,7617244.687,40.043
2111,7617244.688,7617284.655,39.967
2112,7617284.656,7617324.638,39.982
2113,7617324.639,7617364.722,40.083
2114,7617364.723,7617404.649,39.926
2115,7617404.650,7617444.745,40.095
2116,7617444.746,7617484.740,39.995
2117,7617484.742,7617524.980,40.239
2118,7617524.981,7617561.046,36.065
2119,7617561.047,7617600.746,39.699
2120,7617600.746,7617640.702,39.956
2121,7617640.703,7617680.796,40.093
2122,7617680.797,7617720.745,39.949
2123,7617720.746,7617760.774,40.028
2124,7617760.775,7617800.789,40.013
2125,7617800.789,7617840.736,39.946
2126,7617840.736,7617880.765,40.029
2127,7617880.766,7617920.757,39.991
2128,7617920.758,7617960.808,40.050
2129,7617960.809,7618000.734,39.925
2130,7618000.735,7618040.760,40.025
2131,7618040.761,7618080.768,40.008
2132,7618080.769,7618120.711,39.942
2133,7618120.712,7618160.895,40.183
2134,7618160.896,7618200.719,39.823
2135,7618200.720,7618240.956,40.236
2136,7618240.957,7618281.045,40.088
2137,7618281.046,7618320.840,39.794
2138,7618320.841,7618360.863,40.022
2139,7618360.864,7618401.076,40.212
2140,7618401.077,7618440.751,39.673
2141,7618440.751,7618480.839,40.088
2142,7618480.841,7618520.768,39.928
2143,7618520.769,7618560.830,40.060
2144,7618560.830,7618600.826,39.996
2145,7618600.827,7618640.818,39.991
2146,7618640.819,7618680.795,39.976
2147,7618680.796,7618720.783,39.987
2148,7618720.784,7618760.775,39.992
2149,7618760.776,7618800.806,40.030
2150,7618800.841,7618840.662,39.821
2151,7618840.663,7618880.771,40.108
2152,7618880.771,7618921.026,40.255
2153,7618921.026,7618960.787,39.761
2154,7618960.788,7619000.825,40.037
2155,7619000.826,7619041.577,40.751
2156,7619041.578,7619082.826,41.248
2157,7619082.827,7619121.183,38.356
2158,7619121.183,7619160.879,39.696
2159,7619160.880,7619200.887,40.007
2160,7619200.888,7619240.920,40.033
2161,7619240.921,7619280.868,39.947
2162,7619280.869,7619320.905,40.036
2163,7619320.906,7619360.903,39.997
2164,7619360.904,7619400.949,40.045
2165,7619400.950,7619440.931,39.981
2166,7619440.932,7619480.925,39.994
2167,7619480.926,7619520.931,40.004
2168,7619520.932,7619560.916,39.984
2169,7619560.917,7619600.992,40.076
2170,7619600.993,7619640.891,39.898
2171,7619640.892,7619680.899,40.007
2172,7619680.900,7619720.939,40.039
2173,7619720.940,7619760.931,39.992
2174,7619760.932,7619800.925,39.993
2175,7619800.926,7619840.886,39.960
2176,7619840.887,7619880.970,40.083
2177,7619880.971,7619921.033,40.062
2178,7619921.034,7619961.150,40.116
2179,7619961.151,7620001.137,39.986
2180,7620001.138,7620041.029,39.891
2181,7620041.030,7620081.258,40.228
2182,7620081.259,7620120.994,39.736
2183,7620120.996,7620161.055,40.059
2184,7620161.056,7620201.036,39.980
2185,7620201.037,7620241.059,40.022
2186,7620241.060,7620281.051,39.990
2187,7620281.052,7620321.037,39.985
2188,7620321.038,7620361.081,40.043
2189,7620361.082,7620400.980,39.898
2190,7620400.981,7620441.044,40.063
